date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:46	11421/11421	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225a8185a5-2c9d%22	https://www.templatemonster.com/demo/some.js	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/some.js	(from https://s.tmimgcdn.com/js/plasma-pocket-react/monsterBundle.js?d=0abca4d)
17:27:48	11421/11421	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225a8185a5-2c9d%22	https://www.templatemonster.com/demo/filter.js	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/filter.js	(from https://s.tmimgcdn.com/js/plasma-pocket-react/monsterBundle.js?d=0abca4d)
17:27:50	11421/11421	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225a8185a5-2c9d%22	https://www.templatemonster.com/demo/each.js	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/each.js	(from https://s.tmimgcdn.com/js/plasma-pocket-react/monsterBundle.js?d=0abca4d)
17:27:51	11421/11421	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225a8185a5-2c9d%22	https://www.templatemonster.com/demo/any.js	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/any.js	(from https://s.tmimgcdn.com/js/plasma-pocket-react/monsterBundle.js?d=0abca4d)
17:27:53	11421/11421	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225a8185a5-2c9d%22	https://www.templatemonster.com/demo/require	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/require	(from https://s.tmimgcdn.com/js/plasma-pocket-react/monsterBundle.js?d=0abca4d)
17:27:57	11421/11421	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225a8185a5-2c9d%22	https://www.templatemonster.com/demo/@@History/	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/@@History/index.html	(from https://s.tmimgcdn.com/js/plasma-pocket-react/monsterBundle.js?d=0abca4d)
17:27:59	1056/1056	---MCZ	200	added ('OK')	text/css	etag:W/%225abb79fa-420%22	https://s.tmimgcdn.com/css/font.css	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/css/font.css	(from https://s.tmimgcdn.com/css/standalone/livedemo.css?d=605b9e5)
17:28:00	48736/48736	---MCZ	200	added ('OK')	text/css	etag:W/%2257d7c1b5-be60%22	https://s.tmimgcdn.com/css/bootstrap.css	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/css/bootstrap.css	(from https://s.tmimgcdn.com/css/standalone/livedemo.css?d=605b9e5)
17:28:01	0/0	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2005%20May%202018%2010:27:55%20GMT	https://www.templatemonster.com/demo/chat_presales=1;%20expires=03%20Jul%202036%2021:44:38%20GMT;%20domain=.templatemonster.com;%20path=/	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/chat_presales=1;%20expires=03%20Jul%202036%2021_44_38%20GMT;%20domain=.templatemonster.com;%20path=/index.html	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:28:01	0/0	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2005%20May%202018%2010:27:57%20GMT	https://www.templatemonster.com/demo/callback_notice=closed;%20expires=03%20Jul%202036%2021:44:38%20GMT;%20domain=.templatemonster.com;%20path=/	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/callback_notice=closed;%20expires=03%20Jul%202036%2021_44_38%20GMT;%20domain=.templatemonster.com;%20path=/index.html	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:28:02	0/0	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2005%20May%202018%2010:28:01%20GMT	https://www.templatemonster.com/demo/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://s.tmimgcdn.com/js/plasma-pocket-react/monsterBundle.js?d=0abca4d)
17:28:03	0/0	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2005%20May%202018%2010:28:02%20GMT	https://www.templatemonster.com/demo/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://s.tmimgcdn.com/js/plasma-pocket-react/monsterBundle.js?d=0abca4d)
